id	title	kind	namespace	assembly	cf_supported	ce_generations	path
bb300459(v=vs.90)	ModifiedEventType Class	Class	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService (in Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.dll)	3.5	CE6R3+	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007 Namespace/ModifiedEventType Class
bb351246(v=vs.90)	ModifiedEventType Constructor	Constructor	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService (in Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.dll)	3.5	CE6R3+	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007 Namespace/ModifiedEventType Class/ModifiedEventType Constructor 
bb353140(v=vs.90)	MonthNamesType Enumeration	Enumeration	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService (in Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.dll)	3.5	CE6R3+	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007 Namespace/MonthNamesType Enumeration
bb298175(v=vs.90)	MoreEvents Property	Property	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService (in Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.dll)	3.5	CE6R3+	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007 Namespace/NotificationType Class/NotificationType Properties /MoreEvents Property 
bb358439(v=vs.90)	MovedCopiedEventType Class	Class	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService (in Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.dll)	3.5	CE6R3+	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007 Namespace/MovedCopiedEventType Class
bb335978(v=vs.90)	MovedCopiedEventType Constructor	Constructor	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService (in Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.dll)	3.5	CE6R3+	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007 Namespace/MovedCopiedEventType Class/MovedCopiedEventType Constructor 
bb339236(v=vs.90)	MultipleOperandBooleanExpressionType Class	Class	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService (in Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.dll)	3.5	CE6R3+	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007 Namespace/MultipleOperandBooleanExpressionType Class
bb340021(v=vs.90)	MultipleOperandBooleanExpressionType Constructor	Constructor	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService (in Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.dll)	3.5	CE6R3+	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007 Namespace/MultipleOperandBooleanExpressionType Class/MultipleOperandBooleanExpressionType Constructor 
bb292180(v=vs.90)	Name Property	Property	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService (in Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.dll)	3.5	CE6R3+	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007 Namespace/AttachmentType Class/AttachmentType Properties /Name Property 
bb301433(v=vs.90)	Name Property	Property	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService (in Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.dll)	3.5	CE6R3+	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007 Namespace/EmailAddressType Class/EmailAddressType Properties /Name Property 
bb343819(v=vs.90)	NewBodyContent Property	Property	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService (in Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.dll)	3.5	CE6R3+	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007 Namespace/SmartResponseType Class/SmartResponseType Properties /NewBodyContent Property 
bb353668(v=vs.90)	NonEmptyArrayOfAllItemsType Class	Class	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService (in Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.dll)	3.5	CE6R3+	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007 Namespace/NonEmptyArrayOfAllItemsType Class
bb360582(v=vs.90)	NonEmptyArrayOfAllItemsType Constructor	Constructor	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService (in Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.dll)	3.5	CE6R3+	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007 Namespace/NonEmptyArrayOfAllItemsType Class/NonEmptyArrayOfAllItemsType Constructor 
bb347768(v=vs.90)	NonEmptyArrayOfPropertyValuesType Class	Class	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService (in Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.dll)	3.5	CE6R3+	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007 Namespace/NonEmptyArrayOfPropertyValuesType Class
bb347657(v=vs.90)	NonEmptyArrayOfPropertyValuesType Constructor	Constructor	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService (in Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.dll)	3.5	CE6R3+	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007 Namespace/NonEmptyArrayOfPropertyValuesType Class/NonEmptyArrayOfPropertyValuesType Constructor 
bb346271(v=vs.90)	NotType Class	Class	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService (in Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.dll)	3.5	CE6R3+	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007 Namespace/NotType Class
bb302527(v=vs.90)	NotType Constructor	Constructor	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService (in Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.dll)	3.5	CE6R3+	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007 Namespace/NotType Class/NotType Constructor 
bb340646(v=vs.90)	Notification Property	Property	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService (in Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.dll)	3.5	CE6R3+	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007 Namespace/SendNotificationResponseMessageType Class/SendNotificationResponseMessageType Properties /Notification Property 
bb346315(v=vs.90)	Notification Property	Property	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService (in Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.dll)	3.5	CE6R3+	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007 Namespace/GetEventsResponseMessageType Class/GetEventsResponseMessageType Properties /Notification Property 
bb339794(v=vs.90)	NotificationEventTypeType Enumeration	Enumeration	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService (in Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.dll)	3.5	CE6R3+	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007 Namespace/NotificationEventTypeType Enumeration
bb352979(v=vs.90)	NotificationType Class	Class	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService (in Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.dll)	3.5	CE6R3+	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007 Namespace/NotificationType Class
bb345608(v=vs.90)	NotificationType Constructor	Constructor	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService (in Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.dll)	3.5	CE6R3+	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007 Namespace/NotificationType Class/NotificationType Constructor 
bb300625(v=vs.90)	Numerator Property	Property	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService (in Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.dll)	3.5	CE6R3+	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007 Namespace/FractionalPageViewType Class/FractionalPageViewType Properties /Numerator Property 
bb156542(v=vs.90)	NumeratorOffset Property	Property	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService (in Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.dll)	3.5	CE6R3+	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007 Namespace/FindFolderParentType Class/FindFolderParentType Properties /NumeratorOffset Property 
bb156545(v=vs.90)	NumeratorOffset Property	Property	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService (in Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.dll)	3.5	CE6R3+	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007 Namespace/FindItemParentType Class/FindItemParentType Properties /NumeratorOffset Property 
bb340088(v=vs.90)	NumeratorOffsetSpecified Property	Property	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService (in Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.dll)	3.5	CE6R3+	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007 Namespace/FindItemParentType Class/FindItemParentType Properties /NumeratorOffsetSpecified Property 
bb347005(v=vs.90)	NumeratorOffsetSpecified Property	Property	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService (in Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.dll)	3.5	CE6R3+	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007 Namespace/FindFolderParentType Class/FindFolderParentType Properties /NumeratorOffsetSpecified Property 
bb350660(v=vs.90)	ObjectName Property	Property	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService (in Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.dll)	3.5	CE6R3+	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007 Namespace/ResponseObjectType Class/ResponseObjectType Properties /ObjectName Property 
bb340805(v=vs.90)	Offset Property	Property	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService (in Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.dll)	3.5	CE6R3+	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007 Namespace/IndexedPageViewType Class/IndexedPageViewType Properties /Offset Property 
bb352824(v=vs.90)	OldParentFolderId Property	Property	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService (in Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.dll)	3.5	CE6R3+	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007 Namespace/MovedCopiedEventType Class/MovedCopiedEventType Properties /OldParentFolderId Property 
bb301995(v=vs.90)	OrType Class	Class	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService (in Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.dll)	3.5	CE6R3+	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007 Namespace/OrType Class
bb342315(v=vs.90)	OrType Constructor	Constructor	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService (in Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.dll)	3.5	CE6R3+	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007 Namespace/OrType Class/OrType Constructor 
bb359698(v=vs.90)	Order Property	Property	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService (in Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.dll)	3.5	CE6R3+	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007 Namespace/FieldOrderType Class/FieldOrderType Properties /Order Property 
bb297983(v=vs.90)	ParentFolderId Property	Property	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService (in Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.dll)	3.5	CE6R3+	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007 Namespace/BaseFolderType Class/BaseFolderType Properties /ParentFolderId Property 
bb342295(v=vs.90)	ParentFolderId Property	Property	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService (in Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.dll)	3.5	CE6R3+	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007 Namespace/BaseObjectChangedEventType Class/BaseObjectChangedEventType Properties /ParentFolderId Property 
bb347314(v=vs.90)	ParentFolderId Property	Property	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService (in Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.dll)	3.5	CE6R3+	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007 Namespace/ItemType Class/ItemType Properties /ParentFolderId Property 
