id	title	min_ce	versions	header	lib	os
_wcepb_OEMInitDebugSerial	OEMInitDebugSerial	2.10	2.10 and later	Nkintr.h		Windows CE OS
_wcepb_OEMInitPageTable	OEMInitPageTable	2.10	2.10 and later	Oeminit.asm		Windows CE OS
_wcepb_OEMInterruptDisable	OEMInterruptDisable	2.10	2.10 and later	Nkintr.h		Windows CE OS
_wcepb_OEMInterruptDone	OEMInterruptDone	2.10	2.10 and later	Nkintr.h		Windows CE OS
_wcepb_OEMInterruptEnable	OEMInterruptEnable	2.10	2.10 and later	Nkintr.h		Windows CE OS
_wcepb_OEMInterruptHandler	OEMInterruptHandler	3.0	3.0 and later			Windows CE OS
_wcepb_OEMInterruptHandlerFIQ	OEMInterruptHandlerFIQ	3.0	3.0 and later			Windows CE OS
_wcepb_OEMIoControl	OEMIoControl	2.10	2.10 and later	Oemioctl.c		Windows CE OS
_wcepb_OEMKDIoControl	OEMKDIoControl	3.0	3.0 and later	Pkfuncs.h		Windows CE OS
_wcepb_OEMMemoryMap	OEMMemoryMap	3.0	3.0 and later			Windows CE OS
_wcepb_OEMNMIHandler	OEMNMIHandler	2.10	2.10 and later	Fwpc.c		Windows CE OS
_wcepb_OEMParallelPortGetByte	OEMParallelPortGetByte	2.10	2.10 and later	Nkintr.h		Windows CE OS
_wcepb_OEMParallelPortGetStatus	OEMParallelPortGetStatus	2.10	2.10 and later	Oemboot.c		Windows CE OS
_wcepb_OEMParallelPortSendByte	OEMParallelPortSendByte	2.10	2.10 and later	Nkintr.h		Windows CE OS
_wcepb_OEMPowerOff	OEMPowerOff	2.10	2.10 and later	Nkintr.h		Windows CE OS
_wcepb_OEMProfileTimerDisable	OEMProfileTimerDisable	2.10	2.10 and later	Profiler.h		Windows CE OS
_wcepb_OEMProfileTimerEnable	OEMProfileTimerEnable	2.10	2.10 and later	Profiler.h		Windows CE OS
_wcepb_OEMReadDebugByte	OEMReadDebugByte	2.12	2.12 and later	Nkintr.h		Windows CE OS
_wcepb_OEMSetAlarmTime	OEMSetAlarmTime	2.10	2.10 and later	Nkintr.h		Windows CE OS
_wcepb_OEMSetRealTime	OEMSetRealTime	2.10	2.10 and later	Nkintr.h		Windows CE OS
_wcepb_OEMWriteDebugByte	OEMWriteDebugByte	2.10	2.10 and later	Nkintr.h		Windows CE OS
_wcepb_OEMWriteDebugLED	OEMWriteDebugLED	2.10	2.10 and later	Nkintr.h		Windows CE OS
_wcepb_OEMWriteDebugString	OEMWriteDebugString	2.10	2.10 and later	Nkintr.h		Windows CE OS
_wcepb_OomUICallback_CloseWindow	OomUICallback_CloseWindow	2.10	2.10 and later	Oomui.h		Windows CE OS
_wcepb_OomUICallback_IsCritical	OomUICallback_IsCritical	2.10	2.10 and later	Oomui.h		Windows CE OS
_wcepb_OomUICallback_NonClientPaint	OomUICallback_NonClientPaint	2.10	2.10 and later	Oomui.h		Windows CE OS
_wcepb_OomUI_CreateNotRespondingWindow	OomUI_CreateNotRespondingWindow	2.10	2.10 and later	Oomui.h		Windows CE OS
_wcepb_OomUI_CreateOomWindow	OomUI_CreateOomWindow	2.10	2.10 and later	Oomui.h		Windows CE OS
_wcepb_OomUI_FShowOomWindow	OomUI_FShowOomWindow	2.10	2.10 and later	Oomui.h		Windows CE OS
_wcepb_OomUI_Initialize	OomUI_Initialize	2.10	2.10 and later	Oomui.h		Windows CE OS
_wcepb_OomUI_NotRespondingWndProc	OomUI_NotRespondingWndProc	2.10	2.10 and later	Oomui.h		Windows CE OS
_wcepb_OomUI_OnShow	OomUI_OnShow	2.10	2.10 and later	Oomui.h		Windows CE OS
_wcepb_OomUI_OomWndProc	OomUI_OomWndProc	2.10	2.10 and later	Oomui.h		Windows CE OS
_wcepb_OomUI_SetWindowsInfo	OomUI_SetWindowsInfo	2.10	2.10 and later	Oomui.h		Windows CE OS
_wcepb_PHYSICAL_BASIC_INFORMATION	PHYSICAL_BASIC_INFORMATION	3.0	3.0 and later	Pkfuncs.h		Windows CE OS
_wcepb_PROCESSOR_INFO	PROCESSOR_INFO	3.0	3.0 and later	Pkfuncs.h		Windows CE OS
_wcepb_PerfCountSinceTick	PerfCountSinceTick	3.0	3.0 and later			Windows CE OS
_wcepb_PersistentPacket	PersistentPacket	2.10	2.10 and later	Notifext.hxx		Windows CE OS
_wcepb_ProfileStart	ProfileStart	2.10	2.10 and later	Profiler.h		Windows CE OS
_wcepb_ProfileStop	ProfileStop	2.10	2.10 and later	Profiler.h		Windows CE OS
_wcepb_ProfilerHit	ProfilerHit	3.0	3.0 and later			Windows CE OS
_wcepb_QueryInfoSession	QueryInfoSession	3.0	3.0 and later	Natedit.h	Coredll.dll	Windows CE OS
_wcepb_QueryPerformanceCounter	QueryPerformanceCounter	2.10	2.10 and later	Mkfuncs.h		Windows CE OS
_wcepb_QueryPerformanceFrequency	QueryPerformanceFrequency	2.10	2.10 and later	Mkfuncs.h		Windows CE OS
_wcepb_READ_PORT_BUFFER_UCHAR	READ_PORT_BUFFER_UCHAR	2.10	2.10 and later	Ceddk.h		Windows CE OS
_wcepb_READ_PORT_BUFFER_ULONG	READ_PORT_BUFFER_ULONG	2.10	2.10 and later	Ceddk.h		Windows CE OS
_wcepb_READ_PORT_BUFFER_USHORT	READ_PORT_BUFFER_USHORT	2.10	2.10 and later	Ceddk.h		Windows CE OS
_wcepb_READ_PORT_UCHAR	READ_PORT_UCHAR	2.10	2.10 and later	Ceddk.h		Windows CE OS
_wcepb_READ_PORT_ULONG	READ_PORT_ULONG	2.10	2.10 and later	Ceddk.h		Windows CE OS
_wcepb_READ_PORT_USHORT	READ_PORT_USHORT	2.10	2.10 and later	Ceddk.h		Windows CE OS
_wcepb_READ_REGISTER_BUFFER_UCHAR	READ_REGISTER_BUFFER_UCHAR	2.10	2.10 and later	Ceddk.h		Windows CE OS
_wcepb_READ_REGISTER_BUFFER_ULONG	READ_REGISTER_BUFFER_ULONG	2.10	2.10 and later	Ceddk.h		Windows CE OS
_wcepb_READ_REGISTER_BUFFER_USHORT	READ_REGISTER_BUFFER_USHORT	2.10	2.10 and later	Ceddk.h		Windows CE OS
_wcepb_READ_REGISTER_UCHAR	READ_REGISTER_UCHAR	2.10	2.10 and later	Ceddk.h		Windows CE OS
_wcepb_READ_REGISTER_ULONG	READ_REGISTER_ULONG	2.10	2.10 and later	Ceddk.h		Windows CE OS
_wcepb_READ_REGISTER_USHORT	READ_REGISTER_USHORT	2.10	2.10 and later	Ceddk.h		Windows CE OS
_wcepb_RETAILMSG	RETAILMSG	2.10	2.10 and later	Dbgapi.h		Windows CE OS
_wcepb_ReadRegistryFromOEM	ReadRegistryFromOEM	2.10	2.10 and later	Pkfuncs.h		Windows CE OS
_wcepb_RegCopyFile	RegCopyFile	2.10	2.10 and later	Pwinreg.h		Windows CE OS
_wcepb_RegRestoreFile	RegRestoreFile	2.10	2.10 and later	Pwinreg.h		Windows CE OS
_wcepb_RegisterEditor	RegisterEditor	3.0	3.0 and later	Natedit.h	Coredll.dll	Windows CE OS
_wcepb_RegisterTaskBar	RegisterTaskBar	2.10	2.10 and later	Pwinuser.h		Windows CE OS
_wcepb_SYSTEM_POWER_STATUS_EX2	SYSTEM_POWER_STATUS_EX2	2.12	2.12 and later	Winbase.h		Windows CE OS
_wcepb_SchedLogGetProcessName	SchedLogGetProcessName	2.10	2.10 and later	Schedlog.h		Windows CE OS
_wcepb_SchedLogGetThreadProgramCounter	SchedLogGetThreadProgramCounter	2.10	2.10 and later	Schedlog.h		Windows CE OS
_wcepb_SchedLogTranslate	SchedLogTranslate	2.10	2.10 and later	Schedlog.h		Windows CE OS
_wcepb_SetCleanRebootFlag	SetCleanRebootFlag	2.10	2.10 and later	Pkfuncs.h		Windows CE OS
_wcepb_SetInterruptEvent	SetInterruptEvent	2.10	2.10 and later	Nkintr.h		Windows CE OS
_wcepb_SetKMode	SetKMode	2.10	2.10 and later	Pkfuncs.h		Windows CE OS
_wcepb_SetKernelCommDev	SetKernelCommDev	2.10	2.10 and later	Nkintr.h		Windows CE OS
_wcepb_SetOOMEvent	SetOOMEvent	3.0	3.0 and later	Pkfuncs.h		Windows CE OS
_wcepb_SetPassword	SetPassword	2.10	2.10 and later	Windbase.h		Windows CE OS
_wcepb_SetPasswordActive	SetPasswordActive	2.10	2.10 and later	Windbase.h		Windows CE OS
_wcepb_SetProcPermissions	SetProcPermissions	2.10	2.10 and later	Pkfuncs.h		Windows CE OS
_wcepb_SetStoreQueueBase	SetStoreQueueBase	2.10	2.10 and later	Pkfuncs.h		Windows CE OS
_wcepb_SetSystemMemoryDivision	SetSystemMemoryDivision	2.10	2.10 and later	Pwindbas.h		Windows CE OS
_wcepb_SettingsDialogData	SettingsDialogData	2.10	2.10 and later	Notifext.hxx		Windows CE OS
_wcepb_SignalStarted	SignalStarted	2.10	2.10 and later	Winbase.h		Windows CE OS
_wcepb_Startup_DestroyDialogCallback	Startup_DestroyDialogCallback	2.10	2.10 and later	Startui.h		Windows CE OS
_wcepb_Startup_DlgProc	Startup_DlgProc	2.10	2.10 and later	Startui.h		Windows CE OS
_wcepb_Startup_Initialize	Startup_Initialize	2.10	2.10 and later	Startui.h		Windows CE OS
_wcepb_Startup_PowerOffWhileStartupActiveNotification	Startup_PowerOffWhileStartupActiveNotification	2.10	2.10 and later	Startui.h		Windows CE OS
_wcepb_Startup_PowerOnNotification	Startup_PowerOnNotification	2.10	2.10 and later	Startui.h		Windows CE OS
_wcepb_Startup_WantStartupScreen	Startup_WantStartupScreen	2.10	2.10 and later	Startui.h		Windows CE OS
_wcepb_TimeoutSession	TimeoutSession	3.0	3.0 and later	Natedit.h	Coredll.dll	Windows CE OS
_wcepb_TouchCalibrateUI_Done	TouchCalibrateUI_Done	2.10	2.10 and later	Calibrui.h		Windows CE OS
_wcepb_TouchCalibrateUI_DrawConfirmationScreen	TouchCalibrateUI_DrawConfirmationScreen	2.10	2.10 and later	Calibrui.h		Windows CE OS
_wcepb_TouchCalibrateUI_DrawMainScreen	TouchCalibrateUI_DrawMainScreen	2.10	2.10 and later	Calibrui.h		Windows CE OS
_wcepb_TouchCalibrateUI_HandleUserInputMessage	TouchCalibrateUI_HandleUserInputMessage	2.10	2.10 and later	Calibrui.h		Windows CE OS
_wcepb_TouchCalibrateUI_Initialize	TouchCalibrateUI_Initialize	2.10	2.10 and later	Calibrui.h		Windows CE OS
_wcepb_TouchCalibrateUI_WaitForConfirmation	TouchCalibrateUI_WaitForConfirmation	2.10	2.10 and later	Calibrui.h		Windows CE OS
_wcepb_UIPARAM	UIPARAM	2.10	2.10 and later	Fatui.h		Windows CE OS
_wcepb_UnMapPtr	UnMapPtr	2.10	2.10 and later	Pkfuncs.h		Windows CE OS
_wcepb_UnhookInterrupt	UnhookInterrupt	2.10	2.10 and later	Nkintr.h		Windows CE OS
_wcepb_UnlockPages	UnlockPages	2.10	2.10 and later	Pkfuncs.h		Windows CE OS
_wcepb_VirtualCopy	VirtualCopy	2.10	2.10 and later	Pkfuncs.h		Windows CE OS
_wcepb_VirtualSetPageFlags	VirtualSetPageFlags	3.0	3.0 and later	Pkfuncs.h		Windows CE OS
_wcepb_WINDOWINFO	WINDOWINFO	2.10	2.10 and later	Oomui.h		Windows CE OS
_wcepb_WIN_CERTIFICATE	WIN_CERTIFICATE	3.0	3.0 and later	Loadauth.h		Windows CE OS
_wcepb_WRITE_PORT_BUFFER_UCHAR	WRITE_PORT_BUFFER_UCHAR	2.10	2.10 and later	Ceddk.h		Windows CE OS
_wcepb_WRITE_PORT_BUFFER_ULONG	WRITE_PORT_BUFFER_ULONG	2.10	2.10 and later	Ceddk.h		Windows CE OS
_wcepb_WRITE_PORT_BUFFER_USHORT	WRITE_PORT_BUFFER_USHORT	2.10	2.10 and later	Ceddk.h		Windows CE OS
_wcepb_WRITE_PORT_UCHAR	WRITE_PORT_UCHAR	2.10	2.10 and later	Ceddk.h		Windows CE OS
_wcepb_WRITE_PORT_ULONG	WRITE_PORT_ULONG	2.10	2.10 and later	Ceddk.h		Windows CE OS
_wcepb_WRITE_PORT_USHORT	WRITE_PORT_USHORT	2.10	2.10 and later	Ceddk.h		Windows CE OS
_wcepb_WRITE_REGISTER_BUFFER_UCHAR	WRITE_REGISTER_BUFFER_UCHAR	2.10	2.10 and later	Ceddk.h		Windows CE OS
_wcepb_WRITE_REGISTER_BUFFER_ULONG	WRITE_REGISTER_BUFFER_ULONG	2.10	2.10 and later	Ceddk.h		Windows CE OS
_wcepb_WRITE_REGISTER_BUFFER_USHORT	WRITE_REGISTER_BUFFER_USHORT	2.10	2.10 and later	Ceddk.h		Windows CE OS
_wcepb_WRITE_REGISTER_UCHAR	WRITE_REGISTER_UCHAR	2.10	2.10 and later	Ceddk.h		Windows CE OS
_wcepb_WRITE_REGISTER_ULONG	WRITE_REGISTER_ULONG	2.10	2.10 and later	Ceddk.h		Windows CE OS
_wcepb_WRITE_REGISTER_USHORT	WRITE_REGISTER_USHORT	2.10	2.10 and later	Ceddk.h		Windows CE OS
_wcepb_WriteRegistryToOEM	WriteRegistryToOEM	2.10	2.10 and later	Pkfuncs.h		Windows CE OS
_wcepb__SH3CacheLines	_SH3CacheLines	2.10	2.10 and later			Windows CE OS
_wcepb__SH3DSP	_SH3DSP	3.0	3.0 and later			Windows CE OS
_wcepb__SH3FQCR_Fast	_SH3FQCR_Fast	2.10	2.10 and later			Windows CE OS
_wcepb__SH3FQCR_Slow	_SH3FQCR_Slow	2.10	2.10 and later			Windows CE OS
_wcepb__SH3InitialSR	_SH3InitialSR	2.10	2.10 and later			Windows CE OS
_wcepb__SH4CacheLines	_SH4CacheLines	3.0	3.0 and later			Windows CE OS
_wcepb_curridlehigh	curridlehigh	3.0	3.0 and later	Cfwp2.c		Windows CE OS
_wcepb_curridlelow	curridlelow	3.0	3.0 and later	Cfwp2.c		Windows CE OS
_wcepb_dwCeLogFlushTimeout	dwCeLogFlushTimeout	3.0	3.0 and later	Celog.h		Windows CE OS
_wcepb_dwCeLogLargeBuf	dwCeLogLargeBuf	3.0	3.0 and later	Celog.h		Windows CE OS
_wcepb_dwCeLogSmallBuf	dwCeLogSmallBuf	3.0	3.0 and later	Celog.h		Windows CE OS
_wcepb_dwCeLogTLBMiss	dwCeLogTLBMiss	3.0	3.0 and later			Windows CE OS
_wcepb_dwPartialDiffMSec	dwPartialDiffMSec	3.0	3.0 and later			Windows CE OS
_wcepb_dwPreempt	dwPreempt	3.0	3.0 and later	Fwpc.c		Windows CE OS
_wcepb_dwSleepMin	dwSleepMin	3.0	3.0 and later	Fwpc.c		Windows CE OS
_wcepb_fUseIterations	fUseIterations	3.0	3.0 and later			Windows CE OS
_wcepb_g_fShellAPI	g_fShellAPI	2.10	2.10 and later	Notifext.cxx		Windows CE OS
_wcepb_idleconv	idleconv	3.0	3.0 and later	Cfwp2.c		Windows CE OS
_wcepb_lpParallelPortGetByteFunc	lpParallelPortGetByteFunc	3.0	3.0 and later	Nkintr.h		Windows CE OS
_wcepb_lpParallelPortSendByteFunc	lpParallelPortSendByteFunc	3.0	3.0 and later	Nkintr.h		Windows CE OS
_wcepb_lpReadDebugByteFunc	lpReadDebugByteFunc	2.10	2.10 and later	Nkintr.h		Windows CE OS
_wcepb_lpWriteDebugByteFunc	lpWriteDebugByteFunc	2.10	2.10 and later	Nkintr.h		Windows CE OS
_wcepb_lpWriteDebugStringFunc	lpWriteDebugStringFunc	2.10	2.10 and later	Nkintr.h		Windows CE OS
_wcepb_nCeLogThreadPrio	nCeLogThreadPrio	3.0	3.0 and later	Celog.h		Windows CE OS
_wcepb_pIoctl_Register_DataCollector	pIoctl_Register_DataCollector	3.0	3.0 and later			Windows CE OS
_wcepb_pIoctl_Send_DataCollector	pIoctl_Send_DataCollector	3.0	3.0 and later			Windows CE OS
_wcepb_pLogProcessCreate	pLogProcessCreate	2.10	2.10 and later			Windows CE OS
_wcepb_pLogProcessDelete	pLogProcessDelete	2.10	2.10 and later			Windows CE OS
_wcepb_pLogThreadCreate	pLogThreadCreate	2.10	2.10 and later			Windows CE OS
_wcepb_pLogThreadDelete	pLogThreadDelete	2.10	2.10 and later			Windows CE OS
_wcepb_pLogThreadSwitch	pLogThreadSwitch	2.10	2.10 and later			Windows CE OS
_wcepb_pOEMCertifyModule	pOEMCertifyModule	2.10	2.10 and later			Windows CE OS
_wcepb_pOEMCertifyModuleInit	pOEMCertifyModuleInit	2.10	2.10 and later			Windows CE OS
_wcepb_pQueryPerformanceCounter	pQueryPerformanceCounter	2.10	2.10 and later			Windows CE OS
_wcepb_pQueryPerformanceFrequency	pQueryPerformanceFrequency	2.10	2.10 and later			Windows CE OS
_wcepb_pReadRegistryFromOEM	pReadRegistryFromOEM	2.10	2.10 and later			Windows CE OS
_wcepb_pWriteRegistryToOEM	pWriteRegistryToOEM	2.10	2.10 and later			Windows CE OS
_wcepb_ticksleft	ticksleft	2.10	2.10 and later	Fwpc.c		Windows CE OS
_wcepb_waveui_AcmDlgProc	waveui_AcmDlgProc	2.10	2.10 and later	Waveui.c		Windows CE OS
_wcepb_waveui_AfterDialogBox	waveui_AfterDialogBox	2.10	2.10 and later	Waveui.c		Windows CE OS
_wcepb_waveui_BeforeDialogBox	waveui_BeforeDialogBox	2.10	2.10 and later	Waveui.c		Windows CE OS
_wcepb_waveui_DeInit	waveui_DeInit	2.10	2.10 and later		Waveapi.dll	Windows CE OS
_wcepb_waveui_Init	waveui_Init	2.10	2.10 and later	Waveui.c		Windows CE OS
_wcesdk_ActivateDevice	ActivateDevice	2.11	2.11 and later	Winbase.h	Coredll.lib	Windows CE OS
_wcesdk_CALLCONV	CALLCONV	2.0	2.0 and later	Oaidl.h		Windows CE OS
_wcesdk_CEDBASEINFO	CEDBASEINFO	1.01	1.01 and later	Windbase.h		Windows CE OS
_wcesdk_CEDB_FIND_DATA	CEDB_FIND_DATA	1.0	1.0 and later	Rapi.h		Windows CE OS
_wcesdk_CEDIRINFO	CEDIRINFO	1.01	1.01 and later	Winbase.h		Windows CE OS
_wcesdk_CEFILEINFO	CEFILEINFO	1.01	1.01 and later	Winbase.h		Windows CE OS
_wcesdk_CEOIDINFO	CEOIDINFO	1.01	1.01 and later	Windbase.h		Windows CE OS
_wcesdk_CEOSVERSIONINFO	CEOSVERSIONINFO	2.0	2.0 and later	Rapi.h		Windows CE OS
_wcesdk_CEPROPVAL	CEPROPVAL	1.01	1.01 and later	Winbase.h		Windows CE OS
_wcesdk_CERECORDINFO	CERECORDINFO	1.01	1.01 and later	Winbase.h		Windows CE OS
_wcesdk_CEVALUNION	CEVALUNION	1.01	1.01 and later	Winbase.h		Windows CE OS
_wcesdk_CE_FIND_DATA	CE_FIND_DATA	1.0	1.0 and later	Rapi.h		Windows CE OS
_wcesdk_CE_USER_NOTIFICATION	CE_USER_NOTIFICATION	1.01	1.01 and later	Notify.h		Windows CE OS
_wcesdk_CFF_CONVERTINFO	CFF_CONVERTINFO	2.0	2.0 and later	Replfilt.h		Windows CE OS
_wcesdk_CFF_CONVERTOPTIONS	CFF_CONVERTOPTIONS	2.0	2.0 and later	Replfilt.h		Windows CE OS
_wcesdk_CFF_DESTINATIONFILE	CFF_DESTINATIONFILE	2.0	2.0 and later	Replfilt.h		Windows CE OS
_wcesdk_CFF_SOURCEFILE	CFF_SOURCEFILE	2.0	2.0 and later	Replfilt.h		Windows CE OS
_wcesdk_CHECK_INVALIDGUID	CHECK_INVALIDGUID	2.10	2.10 and later	Windbase.h		Windows CE OS
_wcesdk_CHECK_SYSTEMGUID	CHECK_SYSTEMGUID	2.10	2.10 and later	Windbase.h	Fsdbase.lib	Windows CE OS
_wcesdk_COMMANDBANDSRESTOREINFO	COMMANDBANDSRESTOREINFO	2.10	2.10 and later	Commctrl.h		Windows CE OS
_wcesdk_COM_CLSIDFromProgID	CLSIDFromProgID	2.10	2.10 and later	Objbase.h		Windows CE OS
_wcesdk_COM_CLSIDFromString	CLSIDFromString	2.0	2.0 and later	Objbase.h		Windows CE OS
_wcesdk_COM_CoCreateInstance	CoCreateInstance	2.0	2.0 and later	Objbase.h		Windows CE OS
_wcesdk_COM_CoFreeLibrary	CoFreeLibrary	2.0	2.0 and later	Objbase.h		Windows CE OS
_wcesdk_COM_CoFreeUnusedLibraries	CoFreeUnusedLibraries	2.0	2.0 and later	Objbase.h		Windows CE OS
_wcesdk_COM_CoGetClassObject	CoGetClassObject	2.0	2.0 and later	Objbase.h		Windows CE OS
_wcesdk_COM_CoInitializeEx	CoInitializeEx	2.0	2.0 and later	Objbase.h		Windows CE OS
_wcesdk_COM_CoLoadLibrary	CoLoadLibrary	2.0	2.0 and later	Objbase.h		Windows CE OS
_wcesdk_COM_CoTaskMemAlloc	CoTaskMemAlloc	2.0	2.0 and later			Windows CE OS
_wcesdk_COM_CoTaskMemFree	CoTaskMemFree	2.0	2.0 and later	Objbase.h		Windows CE OS
_wcesdk_COM_CoTaskMemRealloc	CoTaskMemRealloc	2.0	2.0 and later	Objbase.h		Windows CE OS
_wcesdk_COM_CoUninitialize	CoUninitialize	2.0	2.0 and later	Objbase.h		Windows CE OS
_wcesdk_COM_CreateBindCtx	CreateBindCtx	2.10	2.10 and later	Objbase.h		Windows CE OS
_wcesdk_COM_CreateOleAdviseHolder	CreateOleAdviseHolder	2.0	2.0 and later	Ole2.h	Ole232.lib	Windows CE OS
_wcesdk_COM_GetClassFile	GetClassFile	2.10	2.10 and later	Objbase.h		Windows CE OS
_wcesdk_COM_GetErrorInfo	GetErrorInfo	2.10	2.10 and later	Oleauto.h		Windows CE OS
_wcesdk_COM_OleCreate	OleCreate	2.0	2.0 and later	Ole2.h	Ole232.lib	Windows CE OS
_wcesdk_COM_OleDraw	OleDraw	2.0	2.0 and later	Ole2.h	Ole232.lib	Windows CE OS
_wcesdk_COM_OleIsRunning	OleIsRunning	2.0	2.0 and later	Ole2.h	Ole232.lib	Windows CE OS
_wcesdk_COM_OleRun	OleRun	2.0	2.0 and later	Ole2.h	Ole232.lib	Windows CE OS
_wcesdk_COM_OleSave	OleSave	2.0	2.0 and later	Ole2.h	Ole232.lib	Windows CE OS
_wcesdk_COM_OleSetContainedObject	OleSetContainedObject	2.0	2.0 and later	Ole2.h	Ole232.lib	Windows CE OS
_wcesdk_COM_OleSetMenuDescriptor	OleSetMenuDescriptor	2.0	2.0 and later	Ole2.h	Ole232.lib	Windows CE OS
_wcesdk_COM_ReadClassStm	ReadClassStm	2.0	2.0 and later	Ole2.h	Ole232.lib	Windows CE OS
_wcesdk_COM_ReleaseStgMedium	ReleaseStgMedium	2.10	2.10 and later	Ole2.h		Windows CE OS
_wcesdk_COM_StgCreateDocfile	StgCreateDocfile	2.0	2.0 and later	Objbase.h	Ole232.lib	Windows CE OS
_wcesdk_COM_StgCreateDocfileOnILockBytes	StgCreateDocfileOnILockBytes	2.0	2.0 and later	Objbase.h	Ole232.lib	Windows CE OS
_wcesdk_COM_StgOpenStorage	StgOpenStorage	2.0	2.0 and later	Objbase.h	Ole232.lib	Windows CE OS
_wcesdk_COM_StgOpenStorageOnILockBytes	StgOpenStorageOnILockBytes	2.0	2.0 and later	Objbase.h	Ole232.lib	Windows CE OS
_wcesdk_COM_StringFromCLSID	StringFromCLSID	2.0	2.0 and later	Objbase.h		Windows CE OS
_wcesdk_COM_StringFromGUID2	StringFromGUID2	2.0	2.0 and later	Objbase.h		Windows CE OS
_wcesdk_COM_StringFromIID	StringFromIID	2.0	2.0 and later	Objbase.h		Windows CE OS
_wcesdk_COM_WriteClassStg	WriteClassStg	2.0	2.0 and later	Ole2.h	Ole232.lib	Windows CE OS
_wcesdk_COM_WriteClassStm	WriteClassStm	2.0	2.0 and later	Ole2.h	Ole232.lib	Windows CE OS
_wcesdk_CREATE_INVALIDGUID	CREATE_INVALIDGUID	2.10	2.10 and later	Windbase.h	Fsdbase.lib	Windows CE OS
_wcesdk_CREATE_SYSTEMGUID	CREATE_SYSTEMGUID	2.10	2.10 and later	Windbase.h	Fsdbase.lib	Windows CE OS
_wcesdk_CURRENCY	CURRENCY	2.0	2.0 and later	Oaidl.h		Windows CE OS
_wcesdk_CeCheckPassword_RAPI_	CeCheckPassword (RAPI)	2.0	2.0 and later	Rapi.h		Windows CE OS
_wcesdk_CeClearReplChangeBitsEx	CeClearReplChangeBitsEx	3.0	3.0 and later	Windbase.h	coredll.lib	Windows CE OS
_wcesdk_CeClearUserNotification	CeClearUserNotification	1.01	1.01 and later	Notify.h	Notify.lib	Windows CE OS
_wcesdk_CeCloseHandle_RAPI_	CeCloseHandle (RAPI)	1.0	1.0 and later	Rapi.h		Windows CE OS
_wcesdk_CeCopyFile_RAPI_	CeCopyFile (RAPI)	2.0	2.0 and later	Rapi.h		Windows CE OS
_wcesdk_CeCreateDatabase	CeCreateDatabase	1.01	1.01 and later	Windbase.h	Fsdbase.lib	Windows CE OS
_wcesdk_CeCreateDatabaseEx	CeCreateDatabaseEx	2.10	2.10 and later	Windbase.h	Fsdbase.lib	Windows CE OS
_wcesdk_CeCreateDatabaseEx_RAPI_	CeCreateDatabaseEx (RAPI)	2.10	2.10 and later	Rapi.h		Windows CE OS
_wcesdk_CeCreateDatabase_RAPI_	CeCreateDatabase (RAPI)	1.01	1.01 and later	Rapi.h		Windows CE OS
_wcesdk_CeCreateDirectory_RAPI_	CeCreateDirectory (RAPI)	2.0	2.0 and later	Rapi.h		Windows CE OS
_wcesdk_CeCreateFile_RAPI_	CeCreateFile (RAPI)	2.0	2.0 and later	Rapi.h		Windows CE OS
_wcesdk_CeCreateProcess_RAPI_	CeCreateProcess (RAPI)	2.0	2.0 and later	Rapi.h		Windows CE OS
_wcesdk_CeDeleteDatabase	CeDeleteDatabase	1.01	1.01 and later	Windbase.h	Fsdbase.lib	Windows CE OS
_wcesdk_CeDeleteDatabaseEx	CeDeleteDatabaseEx	2.10	2.10 and later	Windbase.h	Fsdbase.lib	Windows CE OS
_wcesdk_CeDeleteDatabaseEx_RAPI_	CeDeleteDatabaseEx (RAPI)	2.10	2.10 and later	Rapi.h		Windows CE OS
_wcesdk_CeDeleteDatabase_RAPI_	CeDeleteDatabase (RAPI)	1.01	1.01 and later	Rapi.h		Windows CE OS
_wcesdk_CeDeleteFile_RAPI_	CeDeleteFile (RAPI)	2.0	2.0 and later	Rapi.h		Windows CE OS
_wcesdk_CeDeleteRecord	CeDeleteRecord	1.01	1.01 and later	Windbase.h	Fsdbase.lib	Windows CE OS
_wcesdk_CeDeleteRecord_RAPI_	CeDeleteRecord (RAPI)	2.0	2.0 and later	Rapi.h		Windows CE OS
_wcesdk_CeEnumDBVolumes	CeEnumDBVolumes	2.10	2.10 and later	Windbase.h	Fsdbase.lib	Windows CE OS
_wcesdk_CeEnumDBVolumes_RAPI_	CeEnumDBVolumes (RAPI)	2.12	2.12 and later	Rapi.h		Windows CE OS
_wcesdk_CeFindAllDatabases_RAPI_	CeFindAllDatabases (RAPI)	2.0	2.0 and later	Rapi.h		Windows CE OS
_wcesdk_CeFindAllFiles_RAPI_	CeFindAllFiles (RAPI)	2.0	2.0 and later	Rapi.h		Windows CE OS
_wcesdk_CeFindClose_RAPI_	CeFindClose (RAPI)	2.0	2.0 and later	Rapi.h		Windows CE OS
_wcesdk_CeFindFirstDatabase	CeFindFirstDatabase	1.01	1.01 and later	Windbase.h	Fsdbase.lib	Windows CE OS
_wcesdk_CeFindFirstDatabaseEx	CeFindFirstDatabaseEx	2.10	2.10 and later	Windbase.h	Fsdbase.lib	Windows CE OS
_wcesdk_CeFindFirstDatabaseEx_RAPI_	CeFindFirstDatabaseEx (RAPI)	2.10	2.10 and later	Rapi.h		Windows CE OS
_wcesdk_CeFindFirstDatabase_RAPI_	CeFindFirstDatabase (RAPI)	1.01	1.01 and later	Rapi.h		Windows CE OS
