header	name	page	os_versions	min	max	guard
include/Mlang.h	tagRFC1766INFO	aa452373	Windows CE .NET 4.0 and later.	0x0400		
include/Mlang.h	tagSCRIPINFO	aa452373	Windows CE .NET 4.0 and later.	0x0400		
include/Mlang.h	SCRIPTFONTINFO	aa452373	Windows CE .NET 4.0 and later.	0x0400		
include/Mlang.h	ConvertINetMultiByteToUnicode	aa452124	Windows CE .NET 4.0 and later.	0x0400		
include/Mlang.h	ConvertINetString	aa452127	Windows CE .NET 4.0 and later.	0x0400		
include/Mlang.h	ConvertINetUnicodeToMultiByte	aa452129	Windows CE .NET 4.0 and later.	0x0400		
include/Mlang.h	IsConvertINetStringAvailable	ms918805	Windows CE .NET 4.0 and later.	0x0400		
include/Mlang.h	LcidToRfc1766	ms918817	Windows CE .NET 4.0 and later.	0x0400		
include/Mlang.h	Rfc1766ToLcid	ms918853	Windows CE .NET 4.0 and later.	0x0400		
include/Mlang.h	IEnumCodePage	ms906426	Windows CE .NET 4.0 and later.	0x0400		
include/Mlang.h	IEnumRfc1766	ms906430	Windows CE .NET 4.0 and later.	0x0400		
include/Mlang.h	IEnumScript	aa452258	Windows CE .NET 4.0 and later.	0x0400		
include/Mlang.h	IMLangCodePages	aa452355	Windows CE .NET 4.0 and later.	0x0400		
include/Mlang.h	IMLangConvertCharset	aa452360	Windows CE .NET 4.0 and later.	0x0400		
include/Mlang.h	IMLangFontLink	aa452368	Windows CE .NET 4.0 and later.	0x0400		
include/Mlang.h	IMLangFontLink2	aa452369	Windows CE .NET 4.0 and later.	0x0400		
include/Mlang.h	IMLangLineBreakConsole	aa452389	Windows CE .NET 4.0 and later.	0x0400		
include/Mlang.h	IMultiLanguage	ms918295	Windows CE .NET 4.0 and later.	0x0400		
include/Mlang.h	IMultiLanguage2	ms918297	Windows CE .NET 4.0 and later.	0x0400		
include/Mlang.h	IMultiLanguage3	ms918323	Windows CE .NET 4.0 and later.	0x0400		
include/Mmsystem.h	MMRESULT	aa452425	Windows CE 2.0 and later.	0x0200		
include/Mmsystem.h	MAXPNAMELEN	aa452419	Windows CE 2.0 and later.	0x0200		
include/Mmsystem.h	struct	aa452419	Windows CE 2.0 and later.	0x0200		
include/Mmsystem.h	LPWAVEFORMATEX	aa452419	Windows CE 2.0 and later.	0x0200		
include/Mmsystem.h	LPCWAVEFORMATEX	aa452419	Windows CE 2.0 and later.	0x0200		
include/Mmsystem.h	struct	aa452420	Windows CE 2.0 and later.	0x0200		
include/Mmsystem.h	LPWAVEHDR	aa452420	Windows CE 2.0 and later.	0x0200		
include/Mmsystem.h	struct	aa452422	Windows CE 2.0 and later.	0x0200		
include/Mmsystem.h	LPWAVEINCAPS	aa452422	Windows CE 2.0 and later.	0x0200		
include/Mmsystem.h	struct	aa452442	Windows CE 2.0 and later.	0x0200		
include/Mmsystem.h	LPWAVEOUTCAPS	aa452442	Windows CE 2.0 and later.	0x0200		
include/Mmsystem.h	tagSTREAMPROPS	aa452383	Windows CE 5.0 and later.	0x0500		_WIN32_WCE >= 0x0500
include/Mmsystem.h	tagAUDIOGAINCLASS	ms925607	Windows CE 5.0 and later.	0x0500		_WIN32_WCE >= 0x0500
include/Mmsystem.h	mmtime_tag	aa447864	Windows CE 2.0 and later.	0x0200		
include/Mmsystem.h	timecaps_tag	aa448189	Windows CE .NET 4.2 and later.	0x0420		
include/Mmsystem.h	struct	ms932036	Windows CE 2.12 and later. Version 2.12 requires DXPAK 1.0 or later.	0x0212		
include/Mmsystem.h	struct	ms932038	Windows CE 2.12 and later. Version 2.12 requires DXPAK 1.0 or later.	0x0212		
include/Mmsystem.h	struct	ms932039	Windows CE 2.12 and later. Version 2.12 requires DXPAK 1.0 or later.	0x0212		
include/Mmsystem.h	struct	ms932040	Windows CE 2.12 and later. Version 2.12 requires DXPAK 1.0 or later.	0x0212		
include/Mmsystem.h	struct	ms932041	Windows CE 2.12 and later. Version 2.12 requires DXPAK 1.0 or later.	0x0212		
include/Mmsystem.h	struct	ms932042	Windows CE 2.12 and later. Version 2.12 requires DXPAK 1.0 or later.	0x0212		
include/Mmsystem.h	struct	ms932043	Windows CE 2.12 and later. Version 2.12 requires DXPAK 1.0 or later.	0x0212		
include/Mmsystem.h	struct	ms932050	Windows CE 2.12 and later. Version 2.12 requires DXPAK 1.0 or later.	0x0212		
include/Mmsystem.h	struct	ms932051	Windows CE 2.12 and later. Version 2.12 requires DXPAK 1.0 or later.	0x0212		
include/Mmsystem.h	PlaySoundW	ms932262	Windows CE 2.0 and later.	0x0200		
include/Mmsystem.h	sndPlaySoundW	ms932314	Windows CE 2.0 and later.	0x0200		
include/Mmsystem.h	waveInAddBuffer	aa452421	Windows CE 2.0 and later.	0x0200		
include/Mmsystem.h	waveInClose	aa452423	Windows CE 2.0 and later.	0x0200		
include/Mmsystem.h	waveInGetDevCaps	aa452424	Windows CE 2.0 and later.	0x0200		
include/Mmsystem.h	waveInGetErrorText	aa452425	Windows CE 2.0 and later.	0x0200		
include/Mmsystem.h	waveInGetID	aa452426	Windows CE 2.0 and later.	0x0200		
include/Mmsystem.h	waveInGetNumDevs	aa452427	Windows CE 2.0 and later.	0x0200		
include/Mmsystem.h	waveInGetPosition	aa452428	Windows CE 2.0 and later.	0x0200		
include/Mmsystem.h	waveInGetProperty	aa452429	Windows CE 5.0 and later.	0x0500		_WIN32_WCE >= 0x0500
include/Mmsystem.h	waveInMessage	aa452430	Windows CE 2.0 and later.	0x0200		
include/Mmsystem.h	waveInOpen	aa452431	Windows CE 2.0 and later.	0x0200		
include/Mmsystem.h	waveInPrepareHeader	aa452432	Windows CE 2.0 and later.	0x0200		
include/Mmsystem.h	waveInReset	aa452436	Windows CE 2.0 and later.	0x0200		
include/Mmsystem.h	waveInSetProperty	aa452437	Windows CE 5.0 and later.	0x0500		_WIN32_WCE >= 0x0500
include/Mmsystem.h	waveInStart	aa452438	Windows CE 2.0 and later.	0x0200		
include/Mmsystem.h	waveInStop	aa452439	Windows CE 2.0 and later.	0x0200		
include/Mmsystem.h	waveInUnprepareHeader	aa452440	Windows CE 2.0 and later.	0x0200		
include/Mmsystem.h	waveOutBreakLoop	aa452441	Windows CE 2.0 and later.	0x0200		
include/Mmsystem.h	waveOutClose	aa452443	Windows CE 2.0 and later.	0x0200		
include/Mmsystem.h	waveOutGetDevCaps	aa452445	Windows CE 2.0 and later.	0x0200		
include/Mmsystem.h	waveOutGetErrorText	aa452446	Windows CE 2.0 and later.	0x0200		
include/Mmsystem.h	waveOutGetID	aa452447	Windows CE 2.0 and later.	0x0200		
include/Mmsystem.h	waveOutGetNumDevs	aa452448	Windows CE 2.0 and later.	0x0200		
include/Mmsystem.h	waveOutGetPitch	aa452449	Windows CE 2.0 and later.	0x0200		
include/Mmsystem.h	waveOutGetPlaybackRate	aa452450	Windows CE 2.0 and later.	0x0200		
include/Mmsystem.h	waveOutGetPosition	aa452451	Windows CE 2.0 and later.	0x0200		
include/Mmsystem.h	waveOutGetProperty	aa452452	Windows CE 5.0 and later.	0x0500		_WIN32_WCE >= 0x0500
include/Mmsystem.h	waveOutGetVolume	aa452453	Windows CE 2.0 and later.	0x0200		
include/Mmsystem.h	waveOutMessage	aa452454	Windows CE 2.0 and later.	0x0200		
include/Mmsystem.h	waveOutOpen	aa452455	Windows CE 2.0 and later.	0x0200		
include/Mmsystem.h	waveOutPause	aa452456	Windows CE 2.0 and later.	0x0200		
include/Mmsystem.h	waveOutPrepareHeader	aa452457	Windows CE 2.0 and later.	0x0200		
include/Mmsystem.h	waveOutReset	aa452459	Windows CE 2.0 and later.	0x0200		
include/Mmsystem.h	waveOutRestart	aa452460	Windows CE 2.0 and later.	0x0200		
include/Mmsystem.h	waveOutSetPitch	aa452461	Windows CE 2.0 and later.	0x0200		
include/Mmsystem.h	waveOutSetPlaybackRate	aa452462	Windows CE 2.0 and later.	0x0200		
include/Mmsystem.h	waveOutSetProperty	aa452463	Windows CE 5.0 and later.	0x0500		_WIN32_WCE >= 0x0500
include/Mmsystem.h	waveOutSetVolume	aa452464	Windows CE 2.0 and later.	0x0200		
include/Mmsystem.h	waveOutUnprepareHeader	aa452465	Windows CE 2.0 and later.	0x0200		
include/Mmsystem.h	waveOutWrite	aa452466	Windows CE 2.0 and later.	0x0200		
include/Mmsystem.h	mixerClose	ms932037	Windows CE 2.12 and later. Version 2.12 requires DXPAK 1.0 or later.	0x0212		
include/Mmsystem.h	mixerGetControlDetails	ms932044	Windows CE 2.12 and later. Version 2.12 requires DXPAK 1.0 or later.	0x0212		
include/Mmsystem.h	mixerGetDevCaps	ms932045	Windows CE 2.12 and later. Version 2.12 requires DXPAK 1.0 or later.	0x0212		
include/Mmsystem.h	mixerGetID	ms932046	Windows CE 2.12 and later. Version 2.12 requires DXPAK 1.0 or later.	0x0212		
include/Mmsystem.h	mixerGetLineControls	ms932047	Windows CE 2.12 and later. Version 2.12 requires DXPAK 1.0 or later.	0x0212		
include/Mmsystem.h	mixerGetLineInfo	ms932048	Windows CE 2.12 and later. Version 2.12 requires DXPAK 1.0 or later.	0x0212		
include/Mmsystem.h	mixerGetNumDevs	ms932049	Windows CE 2.12 and later. Version 2.12 requires DXPAK 1.0 or later.	0x0212		
include/Mmsystem.h	mixerMessage	ms932052	Windows CE 2.12 and later. Version 2.12 requires DXPAK 1.0 or later.	0x0212		
include/Mmsystem.h	mixerOpen	ms932053	Windows CE 2.12 and later. Version 2.12 requires DXPAK 1.0 or later.	0x0212		
include/Mmsystem.h	mixerSetControlDetails	ms932054	Windows CE 2.12 and later. Version 2.12 requires DXPAK 1.0 or later.	0x0212		
include/Mmsystem.h	timeBeginPeriod	aa448188	Windows CE .NET 4.2 and later.	0x0420		
include/Mmsystem.h	timeEndPeriod	aa448190	Windows CE .NET 4.2 and later.	0x0420		
include/Mmsystem.h	timeGetDevCaps	aa448191	Windows CE .NET 4.2 and later.	0x0420		
include/Mmsystem.h	timeGetHardwareFrequency	aa448326	Windows CE .NET 4.2 and later.	0x0420		
include/Mmsystem.h	timeGetSystemTime	aa448192	Windows CE .NET 4.2 and later.	0x0420		
include/Mmsystem.h	timeGetTime	aa448193	Windows CE .NET 4.2 and later.	0x0420		
include/Mmsystem.h	timeGetTimeSinceInterrupt	aa448327	Windows CE .NET 4.2 and later.	0x0420		
include/Mmsystem.h	timeKillEvent	aa448194	Windows CE .NET 4.2 and later.	0x0420		
include/Mmsystem.h	timeSetEvent	aa448195	Windows CE .NET 4.2 and later.	0x0420		
include/Mq.h	MQMSGPROPS	ms895125	Windows CE 2.0 and later. Versions prior to 2.12 require the MSMQ add-on pack.	0x0200		
include/Mq.h	MQQUEUEPROPS	ms895140	Windows CE 2.0 and later. Versions prior to 2.12 require the MSMQ add-on pack.	0x0200		
include/Mq.h	MQQMPROPS	ms895138	Windows CE 2.0 and later. Versions prior to 2.12 require the MSMQ add-on pack.	0x0200		
include/Mq.h	MQPROPVARIANT	ms895134	Windows CE 2.0 and later. Versions prior to 2.12 require the MSMQ add-on pack.	0x0200		
include/Mq.h	MQCloseCursor	ms895103	Windows CE 2.0 and later. Versions prior to 2.12 require the MSMQ add-on pack.	0x0200		
include/Mq.h	MQCloseQueue	ms895104	Windows CE 2.0 and later. Versions prior to 2.12 require the MSMQ add-on pack.	0x0200		
include/Mq.h	MQCreateCursor	ms895106	Windows CE 2.0 and later. Versions prior to 2.12 require the MSMQ add-on pack.	0x0200		
include/Mq.h	MQCreateQueue	ms895108	Windows CE 2.0 and later. Versions prior to 2.12 require the MSMQ add-on pack.	0x0200		
include/Mq.h	MQDeleteQueue	ms895110	Windows CE 2.0 and later. Versions prior to 2.12 require the MSMQ add-on pack.	0x0200		
include/Mq.h	MQFreeMemory	ms895113	Windows CE 2.0 and later. Versions prior to 2.12 require the MSMQ add-on pack.	0x0200		
include/Mq.h	MQGetMachineProperties	ms895115	Windows CE 2.0 and later. Versions prior to 2.12 require the MSMQ add-on pack.	0x0200		
include/Mq.h	MQGetQueueProperties	ms895117	Windows CE 2.0 and later. Versions prior to 2.12 require the MSMQ add-on pack.	0x0200		
include/Mq.h	MQHandleToFormatName	ms895119	Windows CE 2.0 and later. Versions prior to 2.12 require the MSMQ add-on pack.	0x0200		
include/Mq.h	MQMgmtAction	ms895121	Windows CE .NET 4.0 and later.	0x0400		
include/Mq.h	MQMgmtGetInfo	ms895123	Windows CE .NET 4.0 and later.	0x0400		
include/Mq.h	MQOpenQueue	ms895127	Windows CE 2.0 and later. Versions prior to 2.12 require the MSMQ add-on pack.	0x0200		
include/Mq.h	MQPathNameToFormatName	ms895130	Windows CE 2.0 and later. Versions prior to 2.12 require the MSMQ add-on pack.	0x0200		
include/Mq.h	MQSendMessage	ms895144	Windows CE 2.0 and later. Versions prior to 2.12 require the MSMQ add-on pack.	0x0200		
include/Mq.h	MQSetQueueProperties	ms895147	Windows CE 2.0 and later. Versions prior to 2.12 require the MSMQ add-on pack.	0x0200		
include/Msacmdrv.h	struct	ms896091	Windows CE 1.0 and later.	0x0100		
include/Msacmdrv.h	struct	ms896096	Windows CE 1.0 and later.	0x0100		
include/Msgqueue.h	struct	ms886759	Windows CE .NET 4.0 and later.	0x0400		
include/Msgqueue.h	struct	ms886758	Windows CE .NET 4.0 and later.	0x0400		
include/Msgqueue.h	CloseMsgQueue	ms885168	Windows CE .NET 4.0 and later.	0x0400		
include/Msgqueue.h	CreateMsgQueue	ms885180	Windows CE .NET 4.0 and later.	0x0400		
include/Msgqueue.h	GetMsgQueueInfo	ms885632	Windows CE .NET 4.0 and later.	0x0400		
include/Msgqueue.h	OpenMsgQueue	ms886765	Windows CE .NET 4.0 and later.	0x0400		
include/Msgqueue.h	ReadMsgQueue	ms886793	Windows CE .NET 4.0 and later.	0x0400		
include/Msgqueue.h	WriteMsgQueue	aa450991	Windows CE .NET 4.0 and later.	0x0400		
include/Mshtmhst.h	_NvFocusDirection	ms918828	Windows CE .NET 4.1 and later.	0x0410		
include/Mshtmhst.h	GetFilename	aa451975	Windows CE 5.0 and later.	0x0500		_WIN32_WCE >= 0x0500
include/Mshtmhst.h	ShowInternalMessage	ms905429	Windows CE 5.0 and later.	0x0500		_WIN32_WCE >= 0x0500
include/Mshtmhst.h	ShowPrompt	ms905508	Windows CE 5.0 and later.	0x0500		_WIN32_WCE >= 0x0500
include/Msime.h	struct	ms905982	Windows CE .NET 4.0 and later.	0x0400		
include/Msime.h	_POSTBL	ms906229	Windows CE .NET 4.0 and later.	0x0400		
include/Msime.h	IFEDictionary	ms905983	Windows CE .NET 4.0 and later.	0x0400		
include/Msime.h	IImeIPoint2	ms905983	Windows CE .NET 4.0 and later.	0x0400		
include/Msime.h	IImeIPointNotifySink	ms905983	Windows CE .NET 4.0 and later.	0x0400		
include/Msime.h	CreateIFEDictionaryInstance	ms904718	Windows CE .NET 4.0 and later.	0x0400		
include/Msime.h	CreateIImeIPointInstance	ms904719	Windows CE .NET 4.0 and later.	0x0400		
include/Msimeui.h	ImeGetUIClassName	ms905977	Windows CE .NET 4.0 and later.	0x0400		
include/Mspyime.h	GetPinyinType	ms905263	Windows CE 5.0 and later.	0x0500		_WIN32_WCE >= 0x0500
include/Mspyime.h	SetPinyinType	ms906278	Windows CE 5.0 and later.	0x0500		_WIN32_WCE >= 0x0500
include/Mwinreg.h	SetCurrentUser	ms919603	Windows CE .NET 4.0 and later.	0x0400		
include/Natedit.h	IP_NAT_DIRECTION	ms885682	Windows CE 3.0 and later.	0x0300		
include/Natedit.h	struct	ms885684	Windows CE 3.0 and later.	0x0300		
include/Natedit.h	PIP_NAT_SESSION_MAPPING_STATISTICS	ms885684	Windows CE 3.0 and later.	0x0300		
include/Natedit.h	IPRcvBuf	ms885685	Windows CE 3.0 and later.	0x0300		
include/Natedit.h	PIPRCVBUF	ms885685	Windows CE 3.0 and later.	0x0300		
include/Natedit.h	IP_NAT_REGISTER_EDITOR	ms885210	Windows CE 3.0 and later.	0x0300		
include/Natedit.h	PIP_NAT_REGISTER_EDITOR	ms885210	Windows CE 3.0 and later.	0x0300		
include/Natedit.h	PNAT_REGISTER_EDITOR	ms885210	Windows CE 3.0 and later.	0x0300		
include/Natedit.h	EditorInitialize	ms885210	Windows CE 3.0 and later.	0x0300		
include/Natedit.h	RegisterEditor	ms886796	Windows CE 3.0 and later.	0x0300		
include/Natedit.h	CreateHandler	ms885179	Windows CE 3.0 and later.	0x0300		
include/Natedit.h	DataHandler	ms885191	Windows CE 3.0 and later.	0x0300		
include/Natedit.h	DeleteHandler	ms885198	Windows CE 3.0 and later.	0x0300		
include/Natedit.h	CreateTicket	ms885188	Windows CE 3.0 and later.	0x0300		
include/Natedit.h	DeleteTicket	ms885199	Windows CE 3.0 and later.	0x0300		
include/Natedit.h	EditSession	ms885211	Windows CE 3.0 and later.	0x0300		
include/Natedit.h	QueryInfoSession	ms886786	Windows CE 3.0 and later.	0x0300		
include/Natedit.h	TimeoutSession	aa450941	Windows CE 3.0 and later.	0x0300		
include/Natedit.h	DisassociateSession	ms885201	Windows CE 3.0 and later.	0x0300		
include/Natedit.h	EditorDeregister	ms885209	Windows CE 3.0 and later.	0x0300		
include/Nclientview.hpp	WidgetId	ms920086	Windows CE .NET 4.0 and later.	0x0400		
include/Netui.h	AdapterIPProperties	ms921392	Windows CE 2.10 and later.	0x0210		
include/Netui.h	CreateScanDevice	ms921391	Windows CE .NET 4.0 and later.	0x0400		
include/Netui.h	DisconnectDialog	ms921395	Windows CE 2.10 and later.	0x0210		
include/Netui.h	GetIPAddress	ms921398	Windows CE 2.10 and later.	0x0210		
include/Netui.h	GetNetString	ms921399	Windows CE 2.10 and later.	0x0210		
include/Netui.h	LineTranslateDialog	ms921405	Windows CE 2.10 and later.	0x0210		
include/Netui.h	NetMsgBox	ms921406	Windows CE 2.10 and later.	0x0210		
include/Notifext.hxx	CeNotifyPrivate_ClearUserAlarm	ms905402	Windows CE 2.10 and later.	0x0210		
include/Notifext.hxx	CeNotifyPrivate_DeleteNotification	ms905403	Windows CE 2.10 and later.	0x0210		
include/Notifext.hxx	CeNotifyPrivate_FilterType	ms905404	Windows CE 2.10 and later.	0x0210		
include/Notifext.hxx	CeNotifyPrivate_Lock	ms905405	Windows CE 2.10 and later.	0x0210		
include/Notifext.hxx	CeNotifyPrivate_Reschedule	ms905406	Windows CE 2.10 and later.	0x0210		
include/Notifext.hxx	CeNotifyPrivate_Unlock	ms905409	Windows CE 2.10 and later.	0x0210		
include/Notifext.hxx	CeNotifyPublic_FilterEvent	ms905411	Windows CE 2.10 and later.	0x0210		
include/Notifext.hxx	CeNotifyPublic_Initialize	ms905413	Windows CE 2.10 and later.	0x0210		
include/Notifext.hxx	CeNotifyPublic_NewPacket	ms905414	Windows CE 2.10 and later.	0x0210		
include/Notifext.hxx	CeNotifyPublic_UserAlarmSignalled	ms905417	Windows CE 2.10 and later.	0x0210		
include/Notifext.hxx	CeNotifyPrivate_SetUserAlarm	ms905407	Windows CE 2.10 and later.	0x0210		
include/Notifext.hxx	CeNotifyPublic_FilterUserNotification	ms905412	Windows CE 2.10 and later.	0x0210		
include/Notifext.hxx	CeNotifyPublic_PresentSettingsBox	ms905415	Windows CE 2.10 and later.	0x0210		
include/Notifext.hxx	tagSettingsDialogData	ms919617	Windows CE 2.10 and later.	0x0210		
include/Notify.h	UserNotificationTrigger	ms908083	Windows CE 2.12 and later.	0x0212		
include/Notify.h	UserNotificationType	ms908106	Windows CE 1.01 and later.	0x0101		
include/Notify.h	UserNotificationInfoHeader	ms908082	Windows CE 2.12 and later.	0x0212		
include/Notify.h	CeEventHasOccurred	ms920365	Windows CE 2.0 and later.	0x0200		
include/Ntlmssp.h	NTLMAddGroup	ms926159	Windows CE .NET 4.2 and later.	0x0420		
include/Ntlmssp.h	NTLMAddUserToGroup	ms926164	Windows CE .NET 4.2 and later.	0x0420		
include/Ntlmssp.h	NTLMDeleteUser	ms926171	Windows CE .NET 4.2 and later.	0x0420		
include/Ntlmssp.h	NTLMEnumGroups	ms926178	Windows CE .NET 4.2 and later.	0x0420		
include/Ntlmssp.h	NTLMEnumUser	ms926183	Windows CE .NET 4.2 and later.	0x0420		
include/Ntlmssp.h	NTLMGetGroupList	ms926187	Windows CE .NET 4.2 and later.	0x0420		
include/Ntlmssp.h	NTLMGetUserList	ms926195	Windows CE .NET 4.2 and later.	0x0420		
include/Ntlmssp.h	NTLMRemoveGroup	ms926201	Windows CE .NET 4.2 and later.	0x0420		
include/Ntlmssp.h	NTLMRemoveUserFromGroup	ms926207	Windows CE .NET 4.2 and later.	0x0420		
include/Ntlmssp.h	NTLMSetUserInfo	ms926215	Windows CE .NET 4.2 and later.	0x0420		
include/Obex.h	_OBEX_EVENT	ms895790	Windows CE .NET 4.0 and later.	0x0400		
include/Obex.h	_OBEX_REQUEST	ms895798	Windows CE .NET 4.0 and later.	0x0400		
include/Obex.h	_INBOX_EVENT_DATA	ms890978	Windows CE .NET 4.0 and later.	0x0400		
include/Obex.h	_obex_command	ms900565	Windows CE .NET 4.0 and later	0x0400		
include/Obex.h	_obex_transaction	ms900565	Windows CE .NET 4.0 and later	0x0400		
include/Objbase.h	OLECHAR	ms886145				
include/Objbase.h	LPOLESTR	ms886145				
include/Objbase.h	LPCOLESTR	ms886145				
include/Objbase.h	BSTR	ms886145				
include/Objbase.h	DISPID	ms890741				
include/Objbase.h	MEMBERID	ms890741				
include/Objbase.h	HREFTYPE	ms890741				
include/Objbase.h	_tagCY	ms886958	Windows CE 2.0 and later.	0x0200		
include/Objbase.h	CURRENCY	ms886958	Windows CE 2.0 and later.	0x0200		
include/Objbase.h	VARTYPE	ms891853	Windows CE 2.0 and later.	0x0200		
include/Objbase.h	VARENUM	ms891853	Windows CE 2.0 and later.	0x0200		
include/Objbase.h	_tagCLSCTX	ms863882	Windows CE 2.0 and later.	0x0200		
include/Objbase.h	_tagDVASPECT	ms864437	Windows CE 2.0 and later.	0x0200		
include/Objbase.h	_tagTYMED	ms896492	Windows CE 2.0 and later.	0x0200		
include/Objbase.h	_tagSTGC	ms896217	Windows CE 3.0 and later.	0x0300		
include/Objbase.h	enum	ms891273	Windows CE 3.0 and later.	0x0300		
include/Objbase.h	_tagMKSYS	ms892349	Windows CE 3.0 and later.	0x0300		
include/Objbase.h	_tagMKRREDUCE	ms892348	Windows CE 3.0 and later.	0x0300		
include/Objbase.h	_tagBIND_FLAGS	ms863834	Windows CE 2.0 and later.	0x0200		
include/Objbase.h	_tagSYSKIND	ms896474	Windows CE 2.0 and later.	0x0200		
include/Objbase.h	_tagTYPEKIND	ms896496	Windows CE 2.0 and later.	0x0200		
include/Objbase.h	_tagVARKIND	aa519097	Windows CE 2.0 and later.	0x0200		
include/Objbase.h	_tagCALLCONV	ms863871	Windows CE 2.0 and later.	0x0200		
include/Objbase.h	_tagFUNCKIND	aa515010	Windows CE 2.0 and later.	0x0200		
include/Objbase.h	_tagINVOKEKIND	ms882878	Windows CE 2.0 and later.	0x0200		
include/Objbase.h	_tagFUNCFLAGS	aa515008	Windows CE 2.0 and later.	0x0200		
include/Objbase.h	_tagADVF	aa513925	Windows CE 2.0 and later.	0x0200		
include/Objbase.h	_tagTYPEFLAGS	ms896495	Windows CE 2.0 and later.	0x0200		
include/Objbase.h	_tagDATADIR	ms864408	Windows CE 3.0 and later.	0x0300		
include/Objbase.h	_tagDESCKIND	ms864416	Windows CE 2.0 and later.	0x0200		
include/Objbase.h	_tagDVASPECT2	ms864438	Windows CE 3.0 and later.	0x0300		
include/Objbase.h	_tagDVASPECTINFOFLAG	ms864450	Windows CE 2.0 and later.	0x0200		
include/Objbase.h	_tagDVEXTENTMODE	ms864452	Windows CE 3.0 and later.	0x0300		
include/Objbase.h	_tagHITRESULT	aa515087	Windows CE 3.0 and later.	0x0300		
include/Objbase.h	_tagVIEWSTATUS	ms897186	Windows CE 3.0 and later.	0x0300		
include/Objbase.h	_SAFEARRAYBOUND	ms892134	Windows CE 1.0 and later.	0x0100		
include/Objbase.h	_SAFEARRAY	ms892133	Windows CE 1.0 and later.	0x0100		
include/Objbase.h	FADF_AUTO	ms892133	Windows CE 1.0 and later.	0x0100		
include/Objbase.h	FADF_STATIC	ms892133	Windows CE 1.0 and later.	0x0100		
include/Objbase.h	FADF_EMBEDDED	ms892133	Windows CE 1.0 and later.	0x0100		
include/Objbase.h	FADF_FIXEDSIZE	ms892133	Windows CE 1.0 and later.	0x0100		
include/Objbase.h	FADF_BSTR	ms892133	Windows CE 1.0 and later.	0x0100		
include/Objbase.h	FADF_UNKNOWN	ms892133	Windows CE 1.0 and later.	0x0100		
include/Objbase.h	FADF_DISPATCH	ms892133	Windows CE 1.0 and later.	0x0100		
include/Objbase.h	FADF_VARIANT	ms892133	Windows CE 1.0 and later.	0x0100		
include/Objbase.h	FADF_RESERVED	ms892133	Windows CE 1.0 and later.	0x0100		
include/Objbase.h	_tagDISPPARAMS	ms886970	Windows CE 2.0 and later.	0x0200		
include/Objbase.h	_tagEXCEPINFO	ms886984	Windows CE 2.0 and later.	0x0200		
include/Objbase.h	_tagPARAMDATA	ms891225	Windows CE 2.0 and later.	0x0200		
